id,location,device,timestamp,state,dimmer,accActiveEnergy,accReactiveEnergy,uRms,iRms,activePotency,reactivePotency,potencyFactor,luminosityLux,temperature
271,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710596214000,0,100,28738743,6239012,22653,23,0,0,100,584300,58
272,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710599814000,0,100,28738806,6239012,22582,24,0,0,96,583700,59
273,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710603415000,0,100,28738868,6239012,22388,23,0,0,73,582000,61
274,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710607017000,0,100,28738930,6239012,22656,26,0,0,127,423800,57
275,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710610619000,0,100,28738992,6239012,22557,23,0,0,107,174400,48
276,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710614218000,1,100,28742882,6239570,22430,649,145,-21,989,0,44
277,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710617820000,1,100,28757250,6241700,22448,648,144,-21,989,0,45
278,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710621420000,1,100,28771628,6243854,22541,645,144,-21,989,0,43
279,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1710945315000,0,100,29434109,6343935,22328,23,0,0,149,604800,58
280,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711017368000,0,100,29608433,6370402,22309,23,0,0,94,326200,47
281,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711078752000,1,100,29745258,6391115,22745,640,144,-22,987,0,43
282,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711082354000,1,100,29759657,6393323,22666,644,145,-22,988,0,41
283,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711085955000,1,100,29774066,6395505,22668,644,145,-22,988,0,42
284,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711089556000,0,100,29784874,6397129,22563,23,0,0,118,19200,38
285,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711093157000,0,100,29784939,6397129,22527,23,0,0,134,97200,36
286,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711096757000,0,100,29785004,6397129,22399,23,0,0,149,227700,48
287,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711100358000,0,100,29785068,6397129,22341,23,0,0,115,294800,45
288,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711103960000,0,100,29785132,6397129,22408,24,0,0,149,579100,54
289,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711107561000,0,100,29785195,6397129,22565,24,0,0,118,340100,54
290,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711111166000,0,100,29785258,6397129,22545,24,0,0,108,578500,54
291,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711114767000,0,100,29785321,6397129,22593,23,0,0,102,301100,46
292,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711118367000,0,100,29785384,6397129,22551,23,0,0,143,220500,43
293,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711121967000,0,100,29785451,6397129,22564,23,0,0,146,89600,33
294,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711125568000,0,100,29785521,6397129,22605,23,0,0,125,60400,35
295,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711129169000,0,100,29785592,6397129,22630,23,0,0,136,16600,33
296,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711132769000,1,100,29796513,6398727,22431,654,146,-21,989,0,37
297,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711136370000,1,100,29810998,6400871,22503,651,146,-21,989,0,37
298,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711139971000,1,100,29825484,6403045,22543,650,145,-21,989,0,37
299,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711143571000,1,100,29839950,6405236,22795,643,145,-22,988,0,38
300,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711147172000,1,100,29854404,6407442,22830,641,145,-22,988,0,38
301,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711150772000,1,100,29868857,6409676,22783,643,145,-22,988,0,37
302,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711154373000,1,100,29883308,6411903,22835,640,145,-22,988,0,38
303,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711157973000,1,100,29897736,6414146,22824,640,145,-22,988,0,39
304,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711161574000,1,100,29912146,6416384,22890,638,145,-22,987,0,40
305,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711165175000,1,100,29926545,6418628,22877,638,145,-22,987,0,41
306,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711168775000,1,100,29940947,6420853,22604,646,145,-21,988,0,39
307,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711172375000,1,100,29955388,6423052,22660,644,145,-22,987,0,38
308,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711175976000,0,100,29965570,6424586,22642,23,0,0,112,15800,35
309,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711179577000,0,100,29965639,6424586,22693,22,0,0,139,101800,33
310,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711183178000,0,100,29965710,6424586,22694,22,0,0,108,153900,36
311,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711186778000,0,100,29965780,6424586,22770,23,0,0,138,263700,39
312,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711190379000,0,100,29965849,6424586,22723,23,0,0,132,316000,42
313,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711193980000,0,100,29965918,6424586,22792,23,0,0,102,398300,45
314,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711197581000,0,100,29965986,6424586,22774,23,0,0,117,452500,46
315,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711201181000,0,100,29966055,6424586,22674,23,0,0,144,339300,43
316,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711204782000,0,100,29966123,6424586,22599,23,0,0,122,218300,39
317,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711208382000,0,100,29966194,6424586,22699,24,0,0,141,82000,31
318,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711211982000,0,100,29966268,6424586,22821,26,0,0,80,68900,29
319,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711215584000,0,100,29966342,6424586,22547,26,0,0,141,12200,29
320,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711219184000,1,100,29977609,6426231,22582,649,146,-21,988,0,37
321,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711222785000,1,100,29992060,6428421,22695,644,145,-22,988,0,39
322,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711226385000,1,100,30006480,6430630,22707,642,145,-22,989,0,40
323,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711229986000,1,100,30020894,6432827,22648,647,145,-22,986,100,40
324,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711233586000,1,100,30035327,6435033,22798,642,145,-22,988,0,39
325,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711237187000,1,100,30049842,6437255,22825,641,145,-22,988,4600,39
326,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711363060000,0,100,30328455,6479711,22506,23,0,0,117,184100,42
327,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711366838000,0,100,30328524,6479711,22775,22,0,0,117,376900,45
328,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711370439000,0,100,30328592,6479711,22828,24,0,0,141,604600,53
329,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711374040000,0,100,30328658,6479711,22682,23,0,0,99,606100,56
330,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711377640000,0,100,30328724,6479711,22720,24,0,0,97,604800,53
331,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711381242000,0,100,30328791,6479711,22597,24,0,0,129,231000,51
332,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711384843000,0,100,30328857,6479711,22553,23,0,0,121,74300,41
333,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711388443000,0,100,30328925,6479711,22768,23,0,0,122,52100,39
334,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711392044000,1,100,30336442,6480801,22376,654,145,-21,989,0,39
335,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711395645000,1,100,30350893,6482963,22710,643,145,-22,988,0,40
336,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711399246000,1,100,30365306,6485163,22651,644,145,-21,988,0,41
337,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711402853000,1,100,30379722,6487366,22687,643,145,-22,988,0,41
338,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711406454000,1,100,30394162,6489588,22589,650,146,-21,988,0,37
339,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711410055000,1,100,30408654,6491781,22740,645,146,-22,988,0,36
340,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711413654000,1,100,30423092,6494013,22770,641,145,-22,987,0,40
341,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711417256000,1,100,30437501,6496265,22849,638,144,-22,987,0,41
342,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711420857000,1,100,30451887,6498527,22838,639,145,-22,987,0,41
343,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711424457000,1,100,30466280,6500773,22888,637,145,-22,988,0,41
344,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711428058000,1,100,30480656,6502998,22689,642,144,-22,988,0,43
345,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711431659000,1,100,30495052,6505200,22706,642,145,-22,988,0,41
346,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711438889000,0,100,30505787,6506825,22538,24,0,0,90,43200,32
347,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711442491000,0,100,30505859,6506825,22720,23,0,0,154,51900,31
348,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711446091000,0,100,30505932,6506825,22892,25,0,0,90,119900,31
349,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711449692000,0,100,30506005,6506825,22614,23,0,0,144,136000,33
350,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711453293000,0,100,30506076,6506825,22704,23,0,0,123,296600,39
351,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711456894000,0,100,30506146,6506825,22827,23,0,0,130,147800,40
352,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711460495000,0,100,30506214,6506825,22565,23,0,0,111,256500,43
353,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711464096000,0,100,30506283,6506825,22642,23,0,0,148,182800,42
354,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711467696000,0,100,30506351,6506825,22650,23,0,0,128,231600,42
355,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711471297000,0,100,30506420,6506825,22612,23,0,0,112,58700,38
356,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711474897000,0,100,30506489,6506825,22763,23,0,0,127,16600,34
357,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711478498000,1,100,30516451,6508287,22627,645,145,-21,988,0,39
358,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711482099000,1,100,30530859,6510459,22427,648,144,-21,987,0,40
359,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711485701000,1,100,30545354,6512646,22757,646,146,-22,988,0,35
360,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711489301000,1,100,30559857,6514834,22635,647,145,-22,988,0,37
361,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711492901000,1,100,30574311,6517039,22697,646,146,-22,989,0,37
362,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711496502000,1,100,30588807,6519232,22644,648,146,-22,989,0,36
363,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711500104000,1,100,30603302,6521463,22772,642,145,-22,988,0,36
364,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711503704000,1,100,30617732,6523702,22920,637,145,-22,988,0,40
365,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711507306000,1,100,30632151,6525947,22832,639,145,-22,987,0,40
366,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711510907000,1,100,30646549,6528183,22770,641,145,-22,987,0,40
367,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711514506000,1,100,30661048,6530402,22623,645,145,-22,988,900,40
368,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711518108000,1,100,30675384,6532591,22618,645,145,-22,988,0,40
369,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711521709000,0,100,30685857,6534183,22747,23,0,0,134,14700,35
370,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711525309000,0,100,30685927,6534183,22695,23,0,0,108,57100,32
371,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711528910000,0,100,30685998,6534183,22667,23,0,0,135,69600,32
372,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711532511000,0,100,30686071,6534183,22700,23,0,0,129,126000,32
373,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711536111000,0,100,30686144,6534183,22654,23,0,0,124,124000,33
374,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711539713000,0,100,30686218,6534183,22828,23,0,0,128,163400,34
375,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711543341000,0,100,30686289,6534183,22686,23,0,0,110,149700,35
376,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711546942000,0,100,30686362,6534183,22507,25,0,0,147,81100,31
377,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711550543000,0,100,30686434,6534183,22615,25,0,0,55,71300,31
378,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711554144000,0,100,30686507,6534183,22648,24,0,0,70,82600,30
379,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711557745000,0,100,30686581,6534183,22736,24,0,0,86,30800,30
380,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711561346000,0,100,30686654,6534183,22730,25,0,0,131,6100,29
381,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711564946000,1,100,30699213,6536028,22533,652,146,-21,988,100,36
382,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711568547000,1,100,30713690,6538202,22763,642,145,-22,987,0,37
383,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711572148000,1,100,30728117,6540396,22748,641,145,-22,988,0,40
384,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711575262000,1,100,30740847,6542358,22676,645,145,-22,988,0,39
385,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711578933000,1,100,30755304,6544586,22790,643,145,-22,988,0,40
386,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711582532000,1,100,30769697,6546816,22860,638,145,-22,988,0,41
387,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711586133000,1,100,30784105,6549063,22940,638,145,-22,987,0,38
388,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711589733000,1,100,30798538,6551287,22802,640,145,-22,988,0,39
389,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711593334000,1,100,30812954,6553518,22817,642,145,-22,987,0,38
390,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711596934000,1,100,30827437,6555746,22807,644,146,-22,987,0,35
391,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711600535000,1,100,30841945,6557964,22692,648,146,-22,989,0,35
392,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711604134000,1,100,30856469,6560171,22642,649,146,-22,988,0,34
393,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711607734000,0,100,30870931,6562357,22799,24,0,0,111,4600,34
394,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711611335000,0,100,30871002,6562357,22789,24,0,0,129,35800,28
395,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711614935000,0,100,30871076,6562357,22793,24,0,0,107,52300,29
396,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711618536000,0,100,30871150,6562357,22794,26,0,0,129,64100,29
397,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711622135000,0,100,30871223,6562357,22714,23,0,0,114,146200,30
398,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711625736000,0,100,30871297,6562357,22806,24,0,0,115,300900,34
399,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711629337000,0,100,30871367,6562357,22842,24,0,0,46,417500,42
400,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711632937000,0,100,30871436,6562357,22557,24,0,-1,144,196600,41
401,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711636537000,0,100,30871505,6562357,22461,25,0,0,122,193700,39
402,LOCATION 4,ANOMALO::0:zrhybacdev:cadjw3wmgc,1711640137000,0,100,30871574,6562357,22586,23,0,0,144,302700,48
